title,Course,level,Duration_Total,RedPercent,Density_av,Density_high20,Density_low20,Density_max,Density_min,SeenVel_rootav,SeenVel_change,SeenVel_change_time,ComplexWeighyDiff
ÉoÉNÉ`ÅEÉ_ÉìÉTÅ[,oni,8,112.84768211920365,0.608318890814558,5.490909090909174,7.1019570707071775,3.7654671717172286,10.066666666666666,0.33555555555555566,151.0,0,0,3.9795829767156334
ÉuÉãÅ[ÉoÅ[Éh,Oni,6,93.157861630496,0.6140350877192983,4.0844775850089485,5.150514256756152,2.2159189244183444,10.133333333333333,0.5629629629629624,152.00028124879847,0.007151015544068828,0.6378710142400443,2.9078564973037686
ÉÑÉbÉ^Å[É}ÉìÇÃâÃ,Oni,6,78.85714285714253,0.7058823529411765,3.6551059730250657,4.653179190751467,1.9556840077071385,9.333333333333334,0.1830065359477124,139.9999999999996,0,0,3.153064209103193
?ÉC?,Oni,8,90.94737572498214,0.5250836120401338,3.6861976206302756,5.319009989500062,1.7317706942558342,9.49999923706055,0.316666641235352,116.35075343813836,0.5000000000000002,0.034987051467669276,3.3453644297102176
ënêπÇÃÉAÉNÉGÉäÉIÉì,Oni,7,92.18543046357496,0.6759002770083102,4.273584905660438,6.647798742138458,2.25550314465412,10.066666666666666,0.503333333333334,151.00000000000097,0,0,2.992993403126721
ÂãáÊ∞ó„Çä„Çì„Çä„Çì,Oni,6,79.38461538461463,0.46105919003115264,4.346917450365764,4.890282131661484,3.599791013584148,8.666666666666666,0.48148148148148145,130.0,0,0,3.462746229906268
´iÆ100%,Oni,6,80.5594405594409,0.6390532544378699,4.295098039215668,5.5441176470588,3.3137254901960644,9.533333333333333,0.5958333333333329,143.00000000000003,0,0,3.682153288932663
?Ç¡Çƒ?Ç±Ç§É[ÉbÅI,Oni,7,91.76470588235235,0.5831062670299727,4.436363636363666,5.151515151515186,3.6969696969697217,9.066666666666666,0.5037037037037035,136.0,0,0,3.39970299553762
ñºíTí„ÉRÉi? ?ÉC?ÅEÉeÅ[É},Oni,6,97.77777777777933,0.7046632124352331,4.144736842105193,4.952153110047763,3.22966507177028,9.0,0.375,135.00000000000003,0,0,3.1817479427774966
åNÇ™éÂñÇ≥Ç¡ÅI,Oni,6,89.12359937035895,0.5988538681948424,4.438235699017058,5.338143565368792,3.4760004611703765,10.500217500000002,0.5185292592592592,140.03028322617737,0.0025456615541532557,0.20703179111733477,3.3029640055341383
ñ≤ÇÇ©Ç»Ç¶ÇƒÉhÉâÇ¶Ç‡ÇÒ,Oni,4,89.75609756097504,0.5669781931464174,3.6512059369202463,4.506957328385929,2.738404452690185,12.3,1.0250000000000001,122.99999999999996,0,0,3.073372702799928
Â§©Ë£ÖÊà¶Èöä„Ç¥„Çª„Ç§„Ç∏„É£„Éº,Oni,6,86.0869565217406,0.6521739130434783,4.098056801195755,5.333333333333252,2.3999999999999635,12.266666666666666,0.3228070175438599,184.0,0,0,3.0878633559258533
ÂÆáÂÆôÊà¶Ëâ¶„É§„Éû„Éà,Oni,6,80.5714285714282,0.5864661654135338,3.5536398467433234,4.961685823754829,2.5478927203065336,9.333333333333334,0.1794871794871796,147.00000000000014,0,0,2.9734298606298957
Æ≥•hßa°I§Ù§‚™A,Oni,9,87.97189711052002,0.5979591836734693,5.935150163479387,7.52513926657918,4.248062489197924,10.192,0.453355385216287,149.8286703625371,0.004846213976072766,0.42552582998963806,3.9455169631200535
¥∏§—¥rß÷,Oni,8,65.23255813953558,0.6530054644808743,5.8129629629629,7.325925925925847,3.503703703703666,11.466666666666667,0.6370370370370363,171.99999999999991,0,0,3.854843304724927
≥Ã¥Œ°D®C§@§— ! ,Oni,5,91.57894736842036,0.6342182890855457,4.146569814366454,5.5003891050584075,3.134630350194576,10.133333333333333,0.42222222222222183,151.9999999999997,0,0,2.842968457006979
é~É}?!,Oni,9,63.60655737704832,0.6234718826405868,6.58412698412707,8.230158730158838,4.679894179894241,12.200000000000001,0.6099999999999998,183.0,0,0,4.173123564339841
¥›ª≈§—®œ§ß¶Ê∞ ∫ıª‚,Oni,8,89.09762865890035,0.5673758865248227,5.159220445703773,7.213128111292005,2.873025603650205,8.6,0.2980109023428431,124.99702466244749,0.23183370597802888,0.47883210268833787,3.70989181962755
¥›ª≈§—®œ§ß¶Ê∞ ∫ıª‚,Oni,7,89.09762865890018,0.6231884057971014,4.205620458109243,5.684923002967435,2.445128173319327,8.6,0.2980109023428431,124.99702466244739,0.23183370597802888,0.47883210268833787,3.2554041707039922
ñàì˙Ç©Ç†Ç≥ÇÒ,Oni,7,80.65573770491815,0.4633333333333333,3.847890295358645,4.632911392405058,2.702531645569617,8.133333333333333,0.4518518518518518,122.00000000000006,0,0,3.053054493986363
Ë∏ä„Çå„Éª„Å©„Çå„Éª„Éâ„É©„ÄÄ„Éâ„É©„Åà„ÇÇ„ÇìÈü≥È†≠,Oni,4,105.51724137931006,0.5331230283911672,3.1986038394415406,3.5933682373473,2.8848167539267053,11.6,0.446153846153846,116.00000000000048,0,0,2.607566119528741
≥z©˙™∫•@¨…,Oni,6,91.4017465863841,0.5408163265306123,4.718968227356007,5.310347877331568,3.801726321271464,11.2,0.622222222222223,168.04980751708788,0.0077556110191447925,0.15935978297801667,3.31754266248388
Åu?ÉX??Ç∆??ÉhÉ~?Åv?ã»,Oni,9,141.5738750211697,0.5857359635811836,4.880441241558165,7.341510151143032,2.68946411477517,12.0,0.44048055010892107,163.76614373474825,0.01765204652933594,0.3767967420200873,4.329659056568214
ÉJÉãÉÅÉì ëgã»àÍî‘èIã»,Oni,7,126.00725925560519,0.640926640926641,4.3626019473195,5.569279081684467,3.0377885900097095,8.068666666666667,0.2357561734282151,119.85927195318251,0.007441966800595834,0.3126933978596849,3.190804734305692
